	DECLARANT	DECLARANT_ISO	PARTNER	PARTNER_ISO	PRODUCT_HS	FLOW	TRANSPORT_MODE	PERIOD	VALUE_IN_EUROS	QUANTITY_IN_KG
5110583	66	RO	73	BY	330590	1	3	201952	656	188
5110584	66	RO	73	BY	330610	1	3	201952	34	2
5110585	66	RO	73	BY	330730	1	3	201952	0	25
5110586	66	RO	73	BY	340130	1	3	201952	386	246
5110587	66	RO	73	BY	340290	2	3	201952	440	20
5110588	66	RO	73	BY	340490	1	3	201952	103134	102354
5110589	66	RO	73	BY	350300	2	3	201952	165	25
5110590	66	RO	73	BY	350400	2	3	201952	0	2
5110591	66	RO	73	BY	350610	2	4	201952	1193	3
5110592	66	RO	73	BY	360500	1	3	201952	145314	173659
5110593	66	RO	73	BY	380630	2	3	201952	2325	300
5110594	66	RO	73	BY	380991	2	3	201952	276	360
5110595	66	RO	73	BY	381121	1	3	201952	229203	104660
5110596	66	RO	73	BY	381210	2	3	201952	226	50
5110597	66	RO	73	BY	382499	2	3	201952	1320	60
5110598	66	RO	73	BY	390720	2	3	201952	214128	140000
5110599	66	RO	73	BY	390769	1	3	201952	56045	64370
5110600	66	RO	73	BY	390769	1	4	201952	1	8
5110601	66	RO	73	BY	390940	1	3	201952	724289	1184480
5110602	66	RO	73	BY	390950	2	3	201952	18034	7301
5110603	66	RO	73	BY	391239	2	3	201952	12008	3000
5110604	66	RO	73	BY	391620	1	3	201952	1275975	763810
5110605	66	RO	73	BY	391732	2	3	201952	55905	21216
5110606	66	RO	73	BY	391739	2	3	201952	1377	62
5110607	66	RO	73	BY	391740	2	3	201952	8	0
5110608	66	RO	73	BY	391990	1	3	201952	4050	84
5110609	66	RO	73	BY	391990	2	3	201952	3586	87
5110610	66	RO	73	BY	392010	1	3	201952	457	202
5110611	66	RO	73	BY	392010	2	3	201952	3455	2208
5110612	66	RO	73	BY	392030	1	3	201952	15405	8499
5110613	66	RO	73	BY	392043	1	3	201952	31035	17854
5110614	66	RO	73	BY	392049	1	3	201952	73046	96394
5110615	66	RO	73	BY	392062	2	3	201952	57343	55041
5110616	66	RO	73	BY	392111	1	3	201952	1684	1084
5110617	66	RO	73	BY	392310	2	3	201952	683	700
5110618	66	RO	73	BY	392329	1	3	201952	1	1
5110619	66	RO	73	BY	392329	2	3	201952	184	52
5110620	66	RO	73	BY	392330	1	3	201952	62	1
5110621	66	RO	73	BY	392350	1	3	201952	3	3
5110622	66	RO	73	BY	392350	2	3	201952	3990	134
5110623	66	RO	73	BY	392390	1	3	201952	2	3
5110624	66	RO	73	BY	392520	1	3	201952	30	5
5110625	66	RO	73	BY	392590	1	3	201952	322060	139213
5110626	66	RO	73	BY	392630	1	3	201952	397	102
5110627	66	RO	73	BY	392690	1	3	201952	10114	1715
5110628	66	RO	73	BY	392690	2	3	201952	137948	94421
5110629	66	RO	73	BY	400819	1	3	201952	86	7
5110630	66	RO	73	BY	400829	1	3	201952	241	17
5110631	66	RO	73	BY	400911	1	3	201952	26	3
5110632	66	RO	73	BY	400912	1	3	201952	81	5
5110633	66	RO	73	BY	400922	1	3	201952	2264	167
5110634	66	RO	73	BY	400931	1	3	201952	229	98
5110635	66	RO	73	BY	400931	2	3	201952	753	61
5110636	66	RO	73	BY	400932	1	3	201952	465	23
5110637	66	RO	73	BY	400932	2	3	201952	315	18
5110638	66	RO	73	BY	400942	1	3	201952	310	43
5110639	66	RO	73	BY	401012	2	3	201952	3955	794
5110640	66	RO	73	BY	401039	2	3	201952	76	2
5110641	66	RO	73	BY	401110	1	3	201952	5708	2465
5110642	66	RO	73	BY	401110	2	3	201952	1492504	366488
5110643	66	RO	73	BY	401120	1	3	201952	1395614	557641
5110644	66	RO	73	BY	401120	2	3	201952	580742	190979
5110645	66	RO	73	BY	401170	1	3	201952	54409	19332
5110646	66	RO	73	BY	401180	1	3	201952	19000	5153
5110647	66	RO	73	BY	401693	1	3	201952	4221	73
5110648	66	RO	73	BY	401699	1	3	201952	828	88
5110649	66	RO	73	BY	401699	2	3	201952	16323	1319
5110650	66	RO	73	BY	410712	1	3	201952	121	10
5110651	66	RO	73	BY	410719	1	3	201952	260	18
5110652	66	RO	73	BY	420310	2	4	201952	521	1
5110653	66	RO	73	BY	440121	1	2	201952	4219010	67097627
5110654	66	RO	73	BY	440122	1	2	201952	6987	80900
5110655	66	RO	73	BY	440122	2	3	201952	159	20
5110656	66	RO	73	BY	440139	1	3	201952	3794	50420
5110657	66	RO	73	BY	440140	1	2	201952	15543	195584
5110658	66	RO	73	BY	440290	1	3	201952	2979	12190
5110659	66	RO	73	BY	440321	1	2	201952	1134015	20752276
5110660	66	RO	73	BY	440321	1	3	201952	1077	19103
5110661	66	RO	73	BY	440322	1	2	201952	771742	14065144
5110662	66	RO	73	BY	440322	1	3	201952	1076	19102
5110663	66	RO	73	BY	440396	1	2	201952	2135	46601
5110664	66	RO	73	BY	440711	1	2	201952	3117969	16254615
5110665	66	RO	73	BY	440711	1	3	201952	3273801	12312154
5110666	66	RO	73	BY	440712	1	2	201952	25974	179637
5110667	66	RO	73	BY	440712	1	3	201952	365717	1139681
5110668	66	RO	73	BY	440792	1	3	201952	4335	5721
5110669	66	RO	73	BY	440792	2	1	201952	8671	10302
5110670	66	RO	73	BY	440796	1	3	201952	1501415	6250715
5110671	66	RO	73	BY	440797	1	3	201952	1669	10300
5110672	66	RO	73	BY	440810	1	3	201952	100147	263600
5110673	66	RO	73	BY	440890	1	3	201952	14588	25790
5110674	66	RO	73	BY	440890	2	3	201952	9651	2250
5110675	66	RO	73	BY	440929	1	1	201952	145287	71027
5110676	66	RO	73	BY	441011	1	3	201952	278087	1004963
5110677	66	RO	73	BY	441011	2	3	201952	1183	2738
5110678	66	RO	73	BY	441112	1	3	201952	56361	185666
5110679	66	RO	73	BY	441113	1	3	201952	20740	56337
5110680	66	RO	73	BY	441114	1	3	201952	12025	38970
5110681	66	RO	73	BY	441192	1	2	201952	10827810	21673641
5110682	66	RO	73	BY	441192	1	3	201952	479181	1000347
5110683	66	RO	73	BY	441192	2	3	201952	464813	974291
5110684	66	RO	73	BY	441233	1	2	201952	1081541	3032928
5110685	66	RO	73	BY	441233	1	3	201952	4609892	9908698
5110686	66	RO	73	BY	441520	1	3	201952	3738	15500
5110687	66	RO	73	BY	441520	2	1	201952	109	256
5110688	66	RO	73	BY	441820	1	3	201952	521600	213163
5110689	66	RO	73	BY	441899	1	3	201952	12987	5831
5110690	66	RO	73	BY	441990	2	1	201952	1440	394
5110691	66	RO	73	BY	442090	1	3	201952	308	158
5110692	66	RO	73	BY	442199	1	2	201952	24	362
5110693	66	RO	73	BY	442199	1	3	201952	3067	1426
5110694	66	RO	73	BY	450490	1	3	201952	22	2
5110695	66	RO	73	BY	470321	1	3	201952	21980	43054
5110696	66	RO	73	BY	480100	1	3	201952	171297	354968
5110697	66	RO	73	BY	480255	1	3	201952	16868	21204
5110698	66	RO	73	BY	480300	1	3	201952	14613	17072
5110699	66	RO	73	BY	480439	1	3	201952	19804	21689
5110700	66	RO	73	BY	481910	1	3	201952	378	464
5110701	66	RO	73	BY	481910	1	4	201952	57	1
5110702	66	RO	73	BY	482110	1	3	201952	86	12
5110703	66	RO	73	BY	482110	2	3	201952	40	4
5110704	66	RO	73	BY	482390	1	3	201952	7	0
5110705	66	RO	73	BY	490199	1	3	201952	96391	12294
5110706	66	RO	73	BY	490700	1	4	201952	263	5
5110707	66	RO	73	BY	491110	1	2	201952	3	6
5110708	66	RO	73	BY	491110	1	3	201952	894	164
5110709	66	RO	73	BY	491110	1	4	201952	22	1
5110710	66	RO	73	BY	491110	2	3	201952	22	77
5110711	66	RO	73	BY	511211	1	3	201952	114	22
5110712	66	RO	73	BY	511211	2	3	201952	45135	631
5110713	66	RO	73	BY	521213	1	3	201952	443	31
5110714	66	RO	73	BY	530129	1	3	201952	629170	493649
5110715	66	RO	73	BY	530210	2	3	201952	58252	88860
5110716	66	RO	73	BY	530610	1	3	201952	79345	37982
5110717	66	RO	73	BY	530710	2	3	201952	181150	144087
5110718	66	RO	73	BY	530911	1	3	201952	1105	79
5110719	66	RO	73	BY	530919	1	3	201952	1586	98
5110720	66	RO	73	BY	530929	1	3	201952	859	62
5110721	66	RO	73	BY	540231	2	3	201952	12929	2588
5110722	66	RO	73	BY	540233	1	3	201952	426140	191491
5110723	66	RO	73	BY	540233	2	3	201952	1926	1680
5110724	66	RO	73	BY	540245	2	3	201952	7589	985
5110725	66	RO	73	BY	540247	1	3	201952	47440	35779
5110726	66	RO	73	BY	540251	2	3	201952	206263	37238
5110727	66	RO	73	BY	540751	2	3	201952	1322	295
5110728	66	RO	73	BY	540761	2	3	201952	9	12
5110729	66	RO	73	BY	540769	1	3	201952	8	2
5110730	66	RO	73	BY	540769	2	3	201952	3172	121
5110731	66	RO	73	BY	540773	2	3	201952	23022	2273
5110732	66	RO	73	BY	540791	2	3	201952	2675	449
5110733	66	RO	73	BY	550320	1	3	201952	18385	20738
5110734	66	RO	73	BY	550320	2	3	201952	15952	10080
5110735	66	RO	73	BY	551321	2	3	201952	1199	91
5110736	66	RO	73	BY	560210	1	3	201952	5	1
5110737	66	RO	73	BY	560210	2	3	201952	72	13
5110738	66	RO	73	BY	560221	1	3	201952	54	5
5110739	66	RO	73	BY	560221	2	3	201952	219	11
5110740	66	RO	73	BY	560312	1	3	201952	3160	1489
5110741	66	RO	73	BY	560312	2	3	201952	605	12
5110742	66	RO	73	BY	560313	1	3	201952	723	293
5110743	66	RO	73	BY	560394	1	3	201952	100	77
5110744	66	RO	73	BY	560490	1	3	201952	96259	10593
5110745	66	RO	73	BY	560721	1	3	201952	2	0
5110746	66	RO	73	BY	570242	1	3	201952	145681	50333
5110747	66	RO	73	BY	570320	1	3	201952	153648	72889
5110748	66	RO	73	BY	580631	2	3	201952	37	1
5110749	66	RO	73	BY	580710	2	3	201952	25	2
5110750	66	RO	73	BY	581100	2	3	201952	18755	838
5110751	66	RO	73	BY	590290	2	1	201952	62778	1046840
5110752	66	RO	73	BY	590290	2	3	201952	22865	400450
5110753	66	RO	73	BY	590390	1	3	201952	67	31
5110754	66	RO	73	BY	590390	2	3	201952	3165	114
5110755	66	RO	73	BY	590691	1	3	201952	263837	68270
5110756	66	RO	73	BY	600632	1	3	201952	6865	1619
5110757	66	RO	73	BY	600633	2	3	201952	31203	5282
5110758	66	RO	73	BY	610443	1	5	201952	144	1
5110759	66	RO	73	BY	610821	1	4	201952	205	3
5110760	66	RO	73	BY	610822	1	4	201952	5287	49
5110761	66	RO	73	BY	611241	1	4	201952	2069	22
5110762	66	RO	73	BY	611420	1	4	201952	29	1
5110763	66	RO	73	BY	620323	1	3	201952	89	17
5110764	66	RO	73	BY	620331	1	3	201952	35654	461
5110765	66	RO	73	BY	620341	1	3	201952	30148	376
5110766	66	RO	73	BY	620423	1	5	201952	2843	52
5110767	66	RO	73	BY	620429	1	5	201952	268	23
5110768	66	RO	73	BY	620443	1	4	201952	4542	24
5110769	66	RO	73	BY	620443	1	5	201952	21467	143
5110770	66	RO	73	BY	620449	1	5	201952	4792	47
5110771	66	RO	73	BY	620463	1	5	201952	227	2
5110772	66	RO	73	BY	620640	1	5	201952	235	1
5110773	66	RO	73	BY	621143	1	5	201952	42	0
5110774	66	RO	73	BY	621210	1	4	201952	35204	314
5110775	66	RO	73	BY	621220	1	4	201952	79	1
5110776	66	RO	73	BY	621230	1	4	201952	15	0
5110777	66	RO	73	BY	621290	1	4	201952	818	4
5110778	66	RO	73	BY	621430	1	5	201952	30	0
5110779	66	RO	73	BY	621710	1	3	201952	3	1
5110780	66	RO	73	BY	621710	2	3	201952	742	51
5110781	66	RO	73	BY	630493	1	3	201952	9442	6012
5110782	66	RO	73	BY	630710	1	3	201952	56033	1900
5110783	66	RO	73	BY	680421	1	4	201952	1677	4
5110784	66	RO	73	BY	680610	1	1	201952	22458	44200
5110785	66	RO	73	BY	680610	1	3	201952	544662	1045806
5110786	66	RO	73	BY	680710	1	3	201952	166162	494633
5110787	66	RO	73	BY	680800	1	3	201952	4402	15460
5110788	66	RO	73	BY	680990	1	3	201952	247	155
5110789	66	RO	73	BY	681011	1	2	201952	28843	379370
5110790	66	RO	73	BY	681011	1	3	201952	2077	21860
5110791	66	RO	73	BY	681099	1	3	201952	104352	18504
5110792	66	RO	73	BY	681299	1	3	201952	23	1
5110793	66	RO	73	BY	690721	1	2	201952	419883	1759735
5110794	66	RO	73	BY	690721	1	3	201952	129583	534705
5110795	66	RO	73	BY	690722	1	2	201952	34247	146790
5110796	66	RO	73	BY	690722	1	3	201952	39167	138650
5110797	66	RO	73	BY	690723	1	2	201952	228428	735190
5110798	66	RO	73	BY	690723	1	3	201952	89821	278323
5110799	66	RO	73	BY	690730	1	3	201952	81	56
5110800	66	RO	73	BY	690740	1	2	201952	96971	433837
5110801	66	RO	73	BY	691010	1	3	201952	17440	9542
5110802	66	RO	73	BY	691090	1	3	201952	6219	3450
5110803	66	RO	73	BY	691200	2	3	201952	47142	39313
5110804	66	RO	73	BY	691490	1	3	201952	15	98
5110805	66	RO	73	BY	700510	1	2	201952	4231	11262
5110806	66	RO	73	BY	700510	1	3	201952	4543	7128
5110807	66	RO	73	BY	700529	1	2	201952	180925	751620
5110808	66	RO	73	BY	700529	1	3	201952	1282755	3754430
5110809	66	RO	73	BY	700711	1	3	201952	1870	793
5110810	66	RO	73	BY	700719	1	3	201952	87543	156260
5110811	66	RO	73	BY	700721	1	3	201952	34	69
5110812	66	RO	73	BY	700729	1	2	201952	10959	28507
5110813	66	RO	73	BY	700729	1	3	201952	10664	21384
5110814	66	RO	73	BY	700910	1	3	201952	61	10
5110815	66	RO	73	BY	700910	2	3	201952	221	8
5110816	66	RO	73	BY	700992	1	3	201952	108016	15345
5110817	66	RO	73	BY	701912	1	1	201952	16110	18963
5110818	66	RO	73	BY	701912	1	3	201952	804537	917929
5110819	66	RO	73	BY	701919	1	3	201952	70639	59380
5110820	66	RO	73	BY	701931	1	3	201952	20446	15807
5110821	66	RO	73	BY	701939	1	3	201952	32591	33825
5110822	66	RO	73	BY	701952	1	3	201952	1353440	593488
5110823	66	RO	73	BY	701959	1	3	201952	319339	177617
5110824	66	RO	73	BY	701990	2	3	201952	5055	42160
5110825	66	RO	73	BY	721070	1	3	201952	383147	403275
5110826	66	RO	73	BY	721230	2	3	201952	15862	18998
5110827	66	RO	73	BY	721391	1	1	201952	116334	270560
5110828	66	RO	73	BY	721391	1	2	201952	2754136	6092632
5110829	66	RO	73	BY	721499	1	2	201952	344982	668398
5110830	66	RO	73	BY	721499	1	3	201952	759073	1366085
5110831	66	RO	73	BY	721550	2	3	201952	466199	313153
5110832	66	RO	73	BY	721590	2	3	201952	554779	390623
5110833	66	RO	73	BY	721720	2	3	201952	22250	24953
5110834	66	RO	73	BY	721730	1	3	201952	6815596	7027036
5110835	66	RO	73	BY	722490	1	1	201952	2004263	5010971
5110836	66	RO	73	BY	722830	1	2	201952	29284	49971
5110837	66	RO	73	BY	722830	1	3	201952	385923	569705
5110838	66	RO	73	BY	722830	1	4	201952	566	260
5110839	66	RO	73	BY	722850	2	3	201952	7218	5731
5110840	66	RO	73	BY	730431	2	3	201952	186301	83184
5110841	66	RO	73	BY	730439	1	3	201952	445790	529807
5110842	66	RO	73	BY	730630	2	3	201952	148682	111330
5110843	66	RO	73	BY	730820	2	3	201952	99726	71820
5110844	66	RO	73	BY	730830	1	3	201952	883628	376819
5110845	66	RO	73	BY	730840	2	3	201952	179690	36574
5110846	66	RO	73	BY	730890	1	3	201952	129461	49772
5110847	66	RO	73	BY	730890	2	3	201952	20000	5753
5110848	66	RO	73	BY	730900	1	3	201952	5662	1114
5110849	66	RO	73	BY	730900	2	1	201952	6774	67760
5110850	66	RO	73	BY	730900	2	3	201952	1970	19670
5110851	66	RO	73	BY	731029	2	3	201952	999	10080
5110852	66	RO	73	BY	731210	1	1	201952	28716	18614
5110853	66	RO	73	BY	731210	1	3	201952	7524411	4889522
5110854	66	RO	73	BY	731210	2	3	201952	233	151
5110855	66	RO	73	BY	731441	2	3	201952	70072	23140
5110856	66	RO	73	BY	731511	2	3	201952	75	3
5110857	66	RO	73	BY	731700	1	3	201952	81973	124000
5110858	66	RO	73	BY	731814	1	3	201952	1694	1001
5110859	66	RO	73	BY	731815	1	3	201952	4357	1516
5110860	66	RO	73	BY	731815	2	3	201952	21833	676
5110861	66	RO	73	BY	731816	1	3	201952	298	18
5110862	66	RO	73	BY	731816	2	3	201952	131	17
5110863	66	RO	73	BY	731819	1	3	201952	848	34
5110864	66	RO	73	BY	731821	1	3	201952	21	1
5110865	66	RO	73	BY	731822	1	3	201952	326	16
5110866	66	RO	73	BY	731822	2	3	201952	1649	4
5110867	66	RO	73	BY	731823	1	3	201952	58	2
5110868	66	RO	73	BY	731824	1	3	201952	135	13
5110869	66	RO	73	BY	731829	1	3	201952	733	21
5110870	66	RO	73	BY	731829	2	3	201952	1352	173
5110871	66	RO	73	BY	732020	1	3	201952	190	37
5110872	66	RO	73	BY	732020	2	3	201952	3379	1130
5110873	66	RO	73	BY	732290	2	3	201952	23499	350
5110874	66	RO	73	BY	732399	1	3	201952	21931	4476
5110875	66	RO	73	BY	732490	1	3	201952	265	5
5110876	66	RO	73	BY	732690	1	3	201952	50587	9862
5110877	66	RO	73	BY	732690	1	5	201952	12	0
5110878	66	RO	73	BY	732690	2	3	201952	3170763	874663
5110879	66	RO	73	BY	740400	2	3	201952	363220	87947
5110880	66	RO	73	BY	741999	1	5	201952	181	2
5110881	66	RO	73	BY	750522	1	3	201952	7433	300
5110882	66	RO	73	BY	760421	1	3	201952	396	85
5110883	66	RO	73	BY	760429	1	3	201952	226	46
5110884	66	RO	73	BY	760820	1	3	201952	73	3
5110885	66	RO	73	BY	760900	1	3	201952	30	1
5110886	66	RO	73	BY	761010	1	3	201952	1359	247
5110887	66	RO	73	BY	761090	1	3	201952	233607	43660
5110888	66	RO	73	BY	761410	1	3	201952	42304	20927
5110889	66	RO	73	BY	761699	1	3	201952	25540	3433
5110890	66	RO	73	BY	810890	1	5	201952	16	0
5110891	66	RO	73	BY	820220	2	3	201952	276	12
5110892	66	RO	73	BY	821410	1	3	201952	3	0
5110893	66	RO	73	BY	821420	1	3	201952	26	1
5110894	66	RO	73	BY	830110	1	3	201952	49	5
5110895	66	RO	73	BY	830120	1	3	201952	465	25
5110896	66	RO	73	BY	830120	2	3	201952	1473	32
5110897	66	RO	73	BY	830160	1	3	201952	2634	49
5110898	66	RO	73	BY	830160	2	3	201952	994	24
5110899	66	RO	73	BY	830210	1	3	201952	276	15
5110900	66	RO	73	BY	830210	2	3	201952	27949	6096
5110901	66	RO	73	BY	830230	1	3	201952	81	4
5110902	66	RO	73	BY	830230	2	3	201952	2048	146
5110903	66	RO	73	BY	830241	1	3	201952	3670	589
5110904	66	RO	73	BY	830242	1	3	201952	280	11
5110905	66	RO	73	BY	830242	2	1	201952	1591	667
5110906	66	RO	73	BY	830810	2	3	201952	96	2
5110907	66	RO	73	BY	830990	1	3	201952	77	7
5110908	66	RO	73	BY	830990	2	3	201952	1369	58
5110909	66	RO	73	BY	831000	1	3	201952	8061	1536
5110910	66	RO	73	BY	840820	1	3	201952	10320	1471
5110911	66	RO	73	BY	840991	1	3	201952	21	1
5110912	66	RO	73	BY	840991	2	3	201952	684	13
5110913	66	RO	73	BY	840999	1	3	201952	25665	3586
5110914	66	RO	73	BY	840999	2	3	201952	3538	189
5110915	66	RO	73	BY	841221	1	3	201952	2519	355
5110916	66	RO	73	BY	841229	1	3	201952	383	44
5110917	66	RO	73	BY	841239	1	3	201952	52	4
5110918	66	RO	73	BY	841290	1	3	201952	43	2
5110919	66	RO	73	BY	841330	1	3	201952	4553	777
5110920	66	RO	73	BY	841330	2	3	201952	6290	370
5110921	66	RO	73	BY	841350	1	3	201952	535	28
5110922	66	RO	73	BY	841360	1	3	201952	295	48
5110923	66	RO	73	BY	841370	1	3	201952	3598	975
5110924	66	RO	73	BY	841381	2	3	201952	17198	1408
5110925	66	RO	73	BY	841391	1	3	201952	55	7
5110926	66	RO	73	BY	841459	1	3	201952	132	10
5110927	66	RO	73	BY	841459	2	3	201952	2181	146
5110928	66	RO	73	BY	841480	1	3	201952	6090	388
5110929	66	RO	73	BY	841480	2	1	201952	6663	584
5110930	66	RO	73	BY	841480	2	3	201952	338	7
5110931	66	RO	73	BY	841490	1	3	201952	29	0
5110932	66	RO	73	BY	841520	1	3	201952	8862	426
5110933	66	RO	73	BY	841590	2	3	201952	176	8
5110934	66	RO	73	BY	841790	2	3	201952	760416	71560
5110935	66	RO	73	BY	841850	2	3	201952	264634	40017
5110936	66	RO	73	BY	841899	2	3	201952	274	13
5110937	66	RO	73	BY	841932	2	3	201952	19883	13800
5110938	66	RO	73	BY	841950	1	3	201952	64	4
5110939	66	RO	73	BY	841950	2	3	201952	639077	26327
5110940	66	RO	73	BY	841981	2	3	201952	38771	1819
5110941	66	RO	73	BY	841990	1	3	201952	75	3
5110942	66	RO	73	BY	841990	2	3	201952	93223	8718
5110943	66	RO	73	BY	842121	2	3	201952	1754	317
5110944	66	RO	73	BY	842123	1	3	201952	2159	263
5110945	66	RO	73	BY	842123	2	3	201952	17312	2713
5110946	66	RO	73	BY	842129	1	3	201952	46	3
5110947	66	RO	73	BY	842131	1	3	201952	1356	226
5110948	66	RO	73	BY	842131	2	3	201952	17529	2200
5110949	66	RO	73	BY	842139	2	3	201952	4393	213
5110950	66	RO	73	BY	842199	1	3	201952	394	54
5110951	66	RO	73	BY	842290	2	4	201952	18549	47
5110952	66	RO	73	BY	842490	2	3	201952	451	9
5110953	66	RO	73	BY	843061	2	3	201952	2498	320
5110954	66	RO	73	BY	843139	2	3	201952	99945	16970
5110955	66	RO	73	BY	843143	2	3	201952	365538	37749
5110956	66	RO	73	BY	843210	1	3	201952	493	352
5110957	66	RO	73	BY	843229	1	3	201952	2529	600
5110958	66	RO	73	BY	843320	1	3	201952	1829	323
5110959	66	RO	73	BY	843680	1	3	201952	23934	3650
5110960	66	RO	73	BY	843691	2	3	201952	31250	4973
5110961	66	RO	73	BY	844313	2	3	201952	85149	19000
5110962	66	RO	73	BY	844399	2	3	201952	11934	258
5110963	66	RO	73	BY	844399	2	4	201952	8624	168
5110964	66	RO	73	BY	846210	1	3	201952	14192	27980
5110965	66	RO	73	BY	846591	1	3	201952	5246	1980
5110966	66	RO	73	BY	846692	1	3	201952	1583	8
5110967	66	RO	73	BY	846692	2	1	201952	3057	17
5110968	66	RO	73	BY	846694	1	3	201952	1183	13
5110969	66	RO	73	BY	846694	1	4	201952	1575	24
5110970	66	RO	73	BY	847141	2	3	201952	8890	600
5110971	66	RO	73	BY	847330	2	3	201952	4124	6
5110972	66	RO	73	BY	847330	2	4	201952	7009	10
5110973	66	RO	73	BY	847490	1	3	201952	306	30
5110974	66	RO	73	BY	847989	2	4	201952	1659	1
5110975	66	RO	73	BY	847990	2	4	201952	843	0
5110976	66	RO	73	BY	848079	2	3	201952	106279	1428
5110977	66	RO	73	BY	848110	1	3	201952	11651	1734
5110978	66	RO	73	BY	848120	1	3	201952	4162	350
5110979	66	RO	73	BY	848140	1	3	201952	395	18
5110980	66	RO	73	BY	848180	1	3	201952	2778	323
5110981	66	RO	73	BY	848190	1	3	201952	163	8
5110982	66	RO	73	BY	848210	1	3	201952	588	55
5110983	66	RO	73	BY	848210	2	1	201952	1179	83
5110984	66	RO	73	BY	848210	2	3	201952	39918	3621
5110985	66	RO	73	BY	848220	1	3	201952	1368	50
5110986	66	RO	73	BY	848220	2	1	201952	228	36
5110987	66	RO	73	BY	848220	2	3	201952	9419	1020
5110988	66	RO	73	BY	848230	1	3	201952	1000	50
5110989	66	RO	73	BY	848230	2	1	201952	17198	1657
5110990	66	RO	73	BY	848230	2	3	201952	11926	1441
5110991	66	RO	73	BY	848240	1	3	201952	1	0
5110992	66	RO	73	BY	848250	1	3	201952	165	8
5110993	66	RO	73	BY	848250	2	1	201952	20216	1765
5110994	66	RO	73	BY	848250	2	3	201952	99	7
5110995	66	RO	73	BY	848280	1	3	201952	949	77
5110996	66	RO	73	BY	848291	1	3	201952	5	1
5110997	66	RO	73	BY	848310	1	3	201952	14268	1595
5110998	66	RO	73	BY	848310	2	3	201952	1072	97
5110999	66	RO	73	BY	848330	1	3	201952	1813	191
5111000	66	RO	73	BY	848330	2	3	201952	82	2
5111001	66	RO	73	BY	848340	1	3	201952	3593	550
5111002	66	RO	73	BY	848340	1	5	201952	144	2
5111003	66	RO	73	BY	848350	1	3	201952	6509	970
5111004	66	RO	73	BY	848350	2	3	201952	4546	251
5111005	66	RO	73	BY	848360	1	3	201952	106	4
5111006	66	RO	73	BY	848390	1	3	201952	244	17
5111007	66	RO	73	BY	848390	1	5	201952	32	1
5111008	66	RO	73	BY	848390	2	3	201952	759	45
5111009	66	RO	73	BY	848410	1	3	201952	200	11
5111010	66	RO	73	BY	848490	1	3	201952	439	3
5111011	66	RO	73	BY	848490	2	3	201952	4140	105
5111012	66	RO	73	BY	850110	1	3	201952	572	37
5111013	66	RO	73	BY	850110	2	3	201952	53	1
5111014	66	RO	73	BY	850131	1	3	201952	54	1
5111015	66	RO	73	BY	850220	2	3	201952	87091	8325
5111016	66	RO	73	BY	850440	1	3	201952	531	15
5111017	66	RO	73	BY	850440	2	3	201952	123	1
5111018	66	RO	73	BY	850590	1	3	201952	121	6
5111019	66	RO	73	BY	850990	1	3	201952	1800	6
5111020	66	RO	73	BY	851110	2	3	201952	410	24
5111021	66	RO	73	BY	851130	2	3	201952	2871	88
5111022	66	RO	73	BY	851140	1	3	201952	2278	265
5111023	66	RO	73	BY	851140	2	3	201952	24	0
5111024	66	RO	73	BY	851150	1	3	201952	3799	482
5111025	66	RO	73	BY	851180	1	3	201952	241	4
5111026	66	RO	73	BY	851190	1	3	201952	66	1
5111027	66	RO	73	BY	851190	2	3	201952	425	29
5111028	66	RO	73	BY	851220	1	3	201952	806	55
5111029	66	RO	73	BY	851220	2	3	201952	2141	83
5111030	66	RO	73	BY	851240	1	3	201952	128	3
5111031	66	RO	73	BY	851290	1	3	201952	57	3
5111032	66	RO	73	BY	851290	1	4	201952	540	11
5111033	66	RO	73	BY	851290	2	3	201952	3936	143
5111034	66	RO	73	BY	851690	1	1	201952	96586	17848
5111035	66	RO	73	BY	851890	2	5	201952	19	0
5111036	66	RO	73	BY	852691	2	3	201952	11615	32
5111037	66	RO	73	BY	852910	2	3	201952	1050	29
5111038	66	RO	73	BY	852990	1	3	201952	1275	19
5111039	66	RO	73	BY	853329	2	3	201952	403	4
5111040	66	RO	73	BY	853510	1	3	201952	14	0
5111041	66	RO	73	BY	853610	1	3	201952	73	3
5111042	66	RO	73	BY	853620	1	3	201952	556	28
5111043	66	RO	73	BY	853641	1	3	201952	26	2
5111044	66	RO	73	BY	853641	2	3	201952	96	0
5111045	66	RO	73	BY	853649	1	3	201952	363	9
5111046	66	RO	73	BY	853650	1	3	201952	2060	51
5111047	66	RO	73	BY	853650	2	3	201952	11564	238
5111048	66	RO	73	BY	853669	1	3	201952	40343	154
5111049	66	RO	73	BY	853690	1	3	201952	2342	15
5111050	66	RO	73	BY	853690	2	3	201952	138	17
5111051	66	RO	73	BY	853710	1	3	201952	87	0
5111052	66	RO	73	BY	853810	2	3	201952	1374	263
5111053	66	RO	73	BY	853922	1	3	201952	20713	5296
5111054	66	RO	73	BY	853929	1	3	201952	3	0
5111055	66	RO	73	BY	854239	1	4	201952	349	2
5111056	66	RO	73	BY	854370	1	3	201952	4133	54
5111057	66	RO	73	BY	854430	2	3	201952	1143	57
5111058	66	RO	73	BY	854442	1	3	201952	26	1
5111059	66	RO	73	BY	854442	2	3	201952	244	8
